city,date,precipitation,temperature,humidity,soil_wetness,rain_7day,flood_risk,is_hot_day,consecutive_hot,heatwave_risk
Lahore,2023-11-19,0.0,18.62,56.16,0.55,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-20,0.0,17.81,62.16,0.55,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-21,0.0,17.19,64.12,0.55,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-22,0.0,16.81,61.16,0.54,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-23,0.0,16.69,60.82,0.54,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-24,0.0,16.9,62.63,0.54,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-25,0.0,16.91,64.26,0.54,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-26,0.0,15.82,73.05,0.54,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-27,0.0,15.16,83.08,0.54,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-28,0.0,16.86,66.35,0.53,0.0,MEDIUM,False,0,LOW
Lahore,2023-11-29,0.01,18.69,59.64,0.53,0.010000000000028422,MEDIUM,False,0,LOW
Lahore,2023-11-30,2.76,17.39,75.14,0.53,2.770000000000028,MEDIUM,False,0,LOW
Lahore,2023-12-01,0.0,16.67,73.77,0.53,2.770000000000028,MEDIUM,False,0,LOW
Lahore,2023-12-02,0.0,16.54,64.62,0.53,2.770000000000028,MEDIUM,False,0,LOW
Lahore,2023-12-03,0.0,17.48,50.64,0.53,2.770000000000028,MEDIUM,False,0,LOW
Lahore,2023-12-04,0.0,17.47,54.57,0.53,2.770000000000028,MEDIUM,False,0,LOW
Lahore,2023-12-05,0.0,16.26,58.67,0.53,2.770000000000028,MEDIUM,False,0,LOW
Lahore,2023-12-06,0.0,15.37,55.75,0.52,2.760000000000028,MEDIUM,False,0,LOW
Lahore,2023-12-07,0.0,15.4,50.81,0.52,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-08,0.0,15.73,47.83,0.52,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-09,0.0,15.76,48.9,0.52,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-10,0.0,13.78,54.4,0.52,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-11,0.0,14.45,45.36,0.51,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-12,0.0,12.52,57.25,0.51,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-13,0.0,13.47,56.97,0.51,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-14,0.0,13.18,58.5,0.51,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-15,0.0,14.15,54.08,0.51,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-16,0.07,12.37,62.14,0.51,0.07000000000002843,MEDIUM,False,0,LOW
Lahore,2023-12-17,0.1,12.48,65.54,0.51,0.17000000000002843,MEDIUM,False,0,LOW
Lahore,2023-12-18,0.0,11.57,65.35,0.51,0.17000000000002843,MEDIUM,False,0,LOW
Lahore,2023-12-19,0.0,11.26,56.02,0.5,0.17000000000002843,MEDIUM,False,0,LOW
Lahore,2023-12-20,0.0,12.52,46.81,0.5,0.17000000000002843,MEDIUM,False,0,LOW
Lahore,2023-12-21,0.0,13.66,40.96,0.5,0.17000000000002843,MEDIUM,False,0,LOW
Lahore,2023-12-22,0.0,13.34,43.74,0.5,0.17000000000002843,MEDIUM,False,0,LOW
Lahore,2023-12-23,0.0,14.47,53.99,0.5,0.10000000000002843,MEDIUM,False,0,LOW
Lahore,2023-12-24,0.0,13.26,64.25,0.5,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-25,0.0,14.43,57.52,0.5,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-26,0.0,15.95,48.55,0.49,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-27,0.0,14.6,53.29,0.49,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-28,0.0,13.03,58.14,0.49,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-29,0.0,13.35,56.52,0.49,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-30,0.0,12.95,55.49,0.49,0.0,MEDIUM,False,0,LOW
Lahore,2023-12-31,0.0,12.85,52.02,0.49,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-01,0.0,12.02,55.63,0.49,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-02,0.0,11.62,55.89,0.49,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-03,0.0,12.09,52.44,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-04,0.0,11.97,52.66,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-05,0.0,12.21,52.71,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-06,0.0,11.87,58.74,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-07,0.0,12.12,59.71,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-08,0.0,11.73,61.92,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-09,0.0,10.79,67.17,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-10,0.0,10.23,61.32,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-11,0.0,11.06,51.62,0.48,0.0,MEDIUM,False,0,LOW
Lahore,2024-01-12,0.0,11.7,50.8,0.47,0.0,LOW,False,0,LOW
Lahore,2024-01-13,0.0,14.62,39.26,0.47,0.0,LOW,False,0,LOW
Lahore,2024-01-14,0.0,11.8,43.78,0.47,0.0,LOW,False,0,LOW
Lahore,2024-01-15,0.0,12.08,41.43,0.47,0.0,LOW,False,0,LOW
Lahore,2024-01-16,0.0,12.54,42.28,0.47,0.0,LOW,False,0,LOW
Lahore,2024-01-17,0.0,11.62,52.68,0.47,0.0,LOW,False,0,LOW
Lahore,2024-01-18,0.0,12.37,51.99,0.47,0.0,LOW,False,0,LOW
Lahore,2024-01-19,0.0,13.35,46.68,0.47,0.0,LOW,False,0,LOW
Lahore,2024-01-20,0.0,12.22,52.61,0.46,0.0,LOW,False,0,LOW
Lahore,2024-01-21,0.0,11.27,51.38,0.46,0.0,LOW,False,0,LOW
Lahore,2024-01-22,0.0,11.19,46.29,0.46,0.0,LOW,False,0,LOW
Lahore,2024-01-23,0.0,11.2,47.14,0.46,0.0,LOW,False,0,LOW
Lahore,2024-01-24,0.0,10.91,46.7,0.46,0.0,LOW,False,0,LOW
Lahore,2024-01-25,0.0,10.66,44.51,0.46,0.0,LOW,False,0,LOW
Lahore,2024-01-26,0.0,12.13,49.56,0.46,0.0,LOW,False,0,LOW
Lahore,2024-01-27,0.0,13.76,52.15,0.46,0.0,LOW,False,0,LOW
Lahore,2024-01-28,0.0,15.19,51.94,0.45,0.0,LOW,False,0,LOW
Lahore,2024-01-29,0.0,14.38,50.49,0.45,0.0,LOW,False,0,LOW
Lahore,2024-01-30,0.13,14.74,56.76,0.45,0.13000000000002843,LOW,False,0,LOW
Lahore,2024-01-31,6.43,14.32,69.9,0.46,6.560000000000028,LOW,False,0,LOW
Lahore,2024-02-01,9.81,12.38,79.38,0.47,16.37000000000003,LOW,False,0,LOW
Lahore,2024-02-02,4.46,11.2,66.82,0.48,20.830000000000027,MEDIUM,False,0,LOW
Lahore,2024-02-03,1.4,12.03,58.22,0.48,22.23000000000003,MEDIUM,False,0,LOW
Lahore,2024-02-04,4.83,12.46,75.51,0.48,27.060000000000027,MEDIUM,False,0,LOW
Lahore,2024-02-05,0.02,11.48,62.44,0.49,27.080000000000027,MEDIUM,False,0,LOW
Lahore,2024-02-06,0.02,12.12,44.5,0.48,26.970000000000027,MEDIUM,False,0,LOW
Lahore,2024-02-07,0.0,11.33,47.95,0.48,20.540000000000028,MEDIUM,False,0,LOW
Lahore,2024-02-08,0.0,10.99,45.54,0.48,10.730000000000025,MEDIUM,False,0,LOW
Lahore,2024-02-09,0.0,13.4,40.24,0.48,6.270000000000026,MEDIUM,False,0,LOW
Lahore,2024-02-10,0.0,14.69,39.91,0.47,4.870000000000026,LOW,False,0,LOW
Lahore,2024-02-11,0.0,15.69,37.13,0.47,0.04000000000002576,LOW,False,0,LOW
Lahore,2024-02-12,0.0,14.8,41.89,0.47,0.020000000000025758,LOW,False,0,LOW
Lahore,2024-02-13,0.0,15.72,41.65,0.47,0.0,LOW,False,0,LOW
Lahore,2024-02-14,0.0,15.96,41.25,0.47,0.0,LOW,False,0,LOW
Lahore,2024-02-15,0.0,16.49,38.56,0.46,0.0,LOW,False,0,LOW
Lahore,2024-02-16,0.0,17.89,29.85,0.46,0.0,LOW,False,0,LOW
Lahore,2024-02-17,0.0,17.91,33.49,0.46,0.0,LOW,False,0,LOW
Lahore,2024-02-18,0.0,15.14,51.6,0.46,0.0,LOW,False,0,LOW
Lahore,2024-02-19,1.89,16.79,55.86,0.46,1.8900000000000257,LOW,False,0,LOW
Lahore,2024-02-20,1.02,15.44,69.71,0.46,2.910000000000026,LOW,False,0,LOW
Lahore,2024-02-21,0.03,14.98,56.88,0.46,2.9400000000000257,LOW,False,0,LOW
Lahore,2024-02-22,0.0,14.49,51.33,0.46,2.9400000000000257,LOW,False,0,LOW
Lahore,2024-02-23,0.0,13.98,41.27,0.45,2.9400000000000257,LOW,False,0,LOW
Lahore,2024-02-24,0.0,14.57,37.49,0.45,2.9400000000000257,LOW,False,0,LOW
Lahore,2024-02-25,0.0,14.39,43.25,0.45,2.9400000000000257,LOW,False,0,LOW
Lahore,2024-02-26,0.0,14.08,48.47,0.45,1.0500000000000258,LOW,False,0,LOW
Lahore,2024-02-27,0.0,13.45,52.71,0.45,0.030000000000025756,LOW,False,0,LOW
Lahore,2024-02-28,0.0,15.72,48.21,0.44,0.0,LOW,False,0,LOW
Lahore,2024-02-29,0.0,16.76,51.94,0.44,0.0,LOW,False,0,LOW
Lahore,2024-03-01,3.17,16.18,63.13,0.44,3.1700000000000257,LOW,False,0,LOW
Lahore,2024-03-02,11.06,15.43,77.84,0.46,14.230000000000025,LOW,False,0,LOW
Lahore,2024-03-03,0.03,11.33,42.64,0.46,14.260000000000026,LOW,False,0,LOW
Lahore,2024-03-04,0.01,11.62,38.86,0.46,14.270000000000026,LOW,False,0,LOW
Lahore,2024-03-05,0.0,13.09,43.79,0.46,14.270000000000026,LOW,False,0,LOW
Lahore,2024-03-06,0.0,13.96,44.11,0.45,14.270000000000026,LOW,False,0,LOW
Lahore,2024-03-07,1.12,15.2,46.76,0.45,15.390000000000027,LOW,False,0,LOW
Lahore,2024-03-08,0.0,16.62,46.07,0.45,12.220000000000027,LOW,False,0,LOW
Lahore,2024-03-09,0.0,17.83,45.3,0.45,1.1600000000000268,LOW,False,0,LOW
Lahore,2024-03-10,0.0,18.86,41.03,0.45,1.1300000000000268,LOW,False,0,LOW
Lahore,2024-03-11,0.0,19.93,36.34,0.44,1.1200000000000268,LOW,False,0,LOW
Lahore,2024-03-12,0.08,21.22,39.14,0.44,1.2000000000000268,LOW,False,0,LOW
Lahore,2024-03-13,0.95,21.29,40.82,0.44,2.1500000000000266,LOW,False,0,LOW
Lahore,2024-03-14,0.02,18.94,52.88,0.44,1.0500000000000265,LOW,False,0,LOW
Lahore,2024-03-15,0.0,18.92,45.38,0.43,1.0500000000000265,LOW,False,0,LOW
Lahore,2024-03-16,0.0,20.15,35.9,0.43,1.0500000000000265,LOW,False,0,LOW
Lahore,2024-03-17,0.0,20.96,37.37,0.43,1.0500000000000265,LOW,False,0,LOW
Lahore,2024-03-18,0.0,22.01,40.82,0.43,1.0500000000000265,LOW,False,0,LOW
Lahore,2024-03-19,0.0,23.79,34.95,0.42,0.9700000000000266,LOW,False,0,LOW
Lahore,2024-03-20,0.0,25.1,33.26,0.42,0.020000000000026646,LOW,False,0,LOW
Lahore,2024-03-21,0.0,24.75,31.13,0.42,0.0,LOW,False,0,LOW
Lahore,2024-03-22,0.02,23.98,42.67,0.41,0.020000000000026646,LOW,False,0,LOW
Lahore,2024-03-23,0.05,25.17,41.29,0.41,0.07000000000002665,LOW,False,0,LOW
Lahore,2024-03-24,0.62,24.62,40.35,0.41,0.6900000000000266,LOW,False,0,LOW
Lahore,2024-03-25,0.0,24.68,40.48,0.41,0.6900000000000267,LOW,False,0,LOW
Lahore,2024-03-26,0.05,26.65,37.49,0.4,0.7400000000000267,LOW,False,0,LOW
Lahore,2024-03-27,37.64,25.73,47.07,0.41,38.380000000000024,LOW,False,0,LOW
Lahore,2024-03-28,0.17,23.45,65.22,0.46,38.550000000000026,LOW,False,0,LOW
Lahore,2024-03-29,0.18,26.21,53.28,0.45,38.71000000000002,LOW,False,0,LOW
Lahore,2024-03-30,8.67,24.28,61.17,0.46,47.33000000000003,LOW,False,0,LOW
Lahore,2024-03-31,0.41,23.35,57.02,0.46,47.120000000000026,LOW,False,0,LOW
Lahore,2024-04-01,0.0,22.73,44.46,0.45,47.120000000000026,LOW,False,0,LOW
Lahore,2024-04-02,0.0,24.15,37.11,0.45,47.07000000000002,LOW,False,0,LOW
Lahore,2024-04-03,0.0,26.2,34.33,0.45,9.430000000000021,LOW,False,0,LOW
Lahore,2024-04-04,0.0,25.68,35.82,0.44,9.260000000000021,LOW,False,0,LOW
Lahore,2024-04-05,0.0,24.83,37.03,0.44,9.080000000000021,LOW,False,0,LOW
Lahore,2024-04-06,0.0,24.66,35.91,0.43,0.4100000000000213,LOW,False,0,LOW
Lahore,2024-04-07,0.0,26.83,29.42,0.43,0.0,LOW,False,0,LOW
Lahore,2024-04-08,0.0,27.67,28.15,0.43,0.0,LOW,False,0,LOW
Lahore,2024-04-09,0.0,28.81,22.5,0.42,0.0,LOW,False,0,LOW
Lahore,2024-04-10,0.0,27.89,30.16,0.42,0.0,LOW,False,0,LOW
Lahore,2024-04-11,0.11,27.8,35.67,0.42,0.11000000000002132,LOW,False,0,LOW
Lahore,2024-04-12,0.0,28.52,33.46,0.41,0.11000000000002132,LOW,False,0,LOW
Lahore,2024-04-13,0.86,27.79,39.96,0.41,0.9700000000000213,LOW,False,0,LOW
Lahore,2024-04-14,0.37,23.49,63.28,0.41,1.3400000000000212,LOW,False,0,LOW
Lahore,2024-04-15,9.25,26.12,59.51,0.41,10.590000000000021,LOW,False,0,LOW
Lahore,2024-04-16,0.51,26.16,51.24,0.42,11.100000000000021,LOW,False,0,LOW
Lahore,2024-04-17,0.0,25.99,44.48,0.42,11.100000000000021,LOW,False,0,LOW
Lahore,2024-04-18,0.79,28.8,35.69,0.41,11.780000000000022,LOW,False,0,LOW
Lahore,2024-04-19,1.14,27.34,44.01,0.41,12.920000000000021,LOW,False,0,LOW
Lahore,2024-04-20,1.63,25.98,51.54,0.41,13.69000000000002,LOW,False,0,LOW
Lahore,2024-04-21,0.0,27.63,43.39,0.41,13.320000000000022,LOW,False,0,LOW
Lahore,2024-04-22,0.2,27.99,38.25,0.41,4.270000000000021,LOW,False,0,LOW
Lahore,2024-04-23,0.72,27.51,41.43,0.4,4.480000000000022,LOW,False,0,LOW
Lahore,2024-04-24,0.68,28.09,36.19,0.4,5.1600000000000215,LOW,False,0,LOW
Lahore,2024-04-25,0.0,30.83,33.23,0.4,4.370000000000021,LOW,False,0,LOW
Lahore,2024-04-26,0.21,30.38,39.47,0.4,3.4400000000000213,LOW,False,0,LOW
Lahore,2024-04-27,5.23,26.71,53.22,0.4,7.040000000000022,LOW,False,0,LOW
Lahore,2024-04-28,0.23,28.6,42.98,0.4,7.270000000000023,LOW,False,0,LOW
Lahore,2024-04-29,12.0,25.45,49.22,0.41,19.07000000000002,LOW,False,0,LOW
Lahore,2024-04-30,0.0,23.99,47.57,0.41,18.350000000000023,LOW,False,0,LOW
Lahore,2024-05-01,0.0,23.44,40.53,0.41,17.670000000000023,LOW,False,0,LOW
Lahore,2024-05-02,0.0,26.64,34.48,0.41,17.670000000000023,LOW,False,0,LOW
Lahore,2024-05-03,0.0,27.91,33.42,0.4,17.460000000000022,LOW,False,0,LOW
Lahore,2024-05-04,0.0,29.28,34.83,0.4,12.230000000000022,LOW,False,0,LOW
Lahore,2024-05-05,0.0,30.01,38.89,0.4,12.000000000000021,LOW,False,0,LOW
Lahore,2024-05-06,0.0,31.8,35.35,0.39,0.0,LOW,False,0,LOW
Lahore,2024-05-07,0.0,33.92,26.75,0.39,0.0,LOW,False,0,LOW
Lahore,2024-05-08,0.0,35.53,20.92,0.39,0.0,LOW,False,0,LOW
Lahore,2024-05-09,0.0,33.84,26.54,0.38,0.0,LOW,False,0,LOW
Lahore,2024-05-10,0.49,34.69,29.53,0.38,0.4900000000000213,LOW,False,0,LOW
Lahore,2024-05-11,1.1,33.47,37.93,0.38,1.5900000000000214,LOW,False,0,LOW
Lahore,2024-05-12,1.89,32.12,35.87,0.38,3.4800000000000213,LOW,False,0,LOW
Lahore,2024-05-13,0.04,31.81,30.18,0.38,3.5200000000000213,LOW,False,0,LOW
Lahore,2024-05-14,0.0,32.27,24.57,0.38,3.5200000000000213,LOW,False,0,LOW
Lahore,2024-05-15,0.0,34.59,22.81,0.38,3.5200000000000213,LOW,False,0,LOW
Lahore,2024-05-16,0.0,35.81,22.51,0.38,3.5200000000000213,LOW,False,0,LOW
Lahore,2024-05-17,0.0,36.88,24.69,0.38,3.0300000000000216,LOW,False,0,LOW
Lahore,2024-05-18,0.0,36.79,24.16,0.37,1.9300000000000213,LOW,False,0,LOW
Lahore,2024-05-19,0.0,36.99,25.39,0.37,0.04000000000002132,LOW,False,0,LOW
Lahore,2024-05-20,0.0,37.89,20.94,0.37,0.0,LOW,False,0,LOW
Lahore,2024-05-21,0.0,37.42,18.95,0.37,0.0,LOW,False,0,LOW
Lahore,2024-05-22,0.0,37.87,17.22,0.37,0.0,LOW,False,0,LOW
Lahore,2024-05-23,0.0,38.25,17.36,0.37,0.0,LOW,False,0,LOW
Lahore,2024-05-24,0.02,37.93,20.67,0.37,0.020000000000021317,LOW,False,0,LOW
Lahore,2024-05-25,0.64,37.85,20.93,0.37,0.6600000000000213,LOW,False,0,LOW
Lahore,2024-05-26,0.0,38.22,18.73,0.37,0.6600000000000213,LOW,False,0,LOW
Lahore,2024-05-27,0.0,38.29,13.85,0.37,0.6600000000000213,LOW,False,0,LOW
Lahore,2024-05-28,0.0,39.13,10.38,0.37,0.6600000000000213,LOW,False,0,LOW
Lahore,2024-05-29,0.0,39.13,11.52,0.37,0.6600000000000213,LOW,False,0,LOW
Lahore,2024-05-30,0.0,38.97,10.34,0.37,0.6600000000000213,LOW,False,0,LOW
Lahore,2024-05-31,0.0,38.91,9.29,0.37,0.6400000000000213,LOW,False,0,LOW
Lahore,2024-06-01,0.0,39.13,11.98,0.37,0.0,LOW,False,0,LOW
Lahore,2024-06-02,0.0,38.8,15.36,0.37,0.0,LOW,False,0,LOW
Lahore,2024-06-03,0.05,39.53,15.63,0.37,0.05000000000002132,LOW,False,0,LOW
Lahore,2024-06-04,0.0,39.25,15.36,0.37,0.05000000000002132,LOW,False,0,LOW
Lahore,2024-06-05,1.41,38.58,22.69,0.37,1.4600000000000213,LOW,False,0,LOW
Lahore,2024-06-06,1.04,35.9,30.53,0.37,2.5000000000000213,LOW,False,0,LOW
Lahore,2024-06-07,0.22,36.22,25.9,0.37,2.7200000000000215,LOW,False,0,LOW
Lahore,2024-06-08,0.0,35.67,23.19,0.37,2.7200000000000215,LOW,False,0,LOW
Lahore,2024-06-09,0.0,36.23,17.8,0.37,2.7200000000000215,LOW,False,0,LOW
Lahore,2024-06-10,0.0,36.86,15.88,0.37,2.6700000000000217,LOW,False,0,LOW
Lahore,2024-06-11,0.0,38.01,14.8,0.37,2.6700000000000217,LOW,False,0,LOW
Lahore,2024-06-12,0.0,39.65,13.91,0.37,1.2600000000000213,LOW,False,0,LOW
Lahore,2024-06-13,0.0,39.83,17.47,0.37,0.22000000000002132,LOW,False,0,LOW
Lahore,2024-06-14,0.01,40.05,20.23,0.37,0.010000000000021316,LOW,True,1,MEDIUM
Lahore,2024-06-15,0.0,40.6,19.58,0.37,0.010000000000021316,LOW,True,2,MEDIUM
Lahore,2024-06-16,0.0,40.39,19.96,0.37,0.010000000000021316,LOW,True,3,HIGH
Lahore,2024-06-17,0.0,41.38,20.13,0.37,0.010000000000021316,LOW,True,4,HIGH
Lahore,2024-06-18,0.06,41.48,21.61,0.37,0.07000000000002131,LOW,True,5,HIGH
Lahore,2024-06-19,0.05,41.14,20.37,0.37,0.12000000000002131,LOW,True,6,HIGH
Lahore,2024-06-20,4.0,39.34,20.84,0.37,4.120000000000021,LOW,False,0,LOW
Lahore,2024-06-21,6.04,34.88,37.09,0.38,10.150000000000022,LOW,False,0,LOW
Lahore,2024-06-22,0.0,35.84,34.1,0.38,10.150000000000022,LOW,False,0,LOW
Lahore,2024-06-23,0.0,37.24,28.68,0.38,10.150000000000022,LOW,False,0,LOW
Lahore,2024-06-24,0.0,38.45,24.44,0.37,10.150000000000022,LOW,False,0,LOW
Lahore,2024-06-25,0.0,38.76,24.84,0.37,10.090000000000021,LOW,False,0,LOW
Lahore,2024-06-26,0.01,39.75,27.02,0.37,10.050000000000022,LOW,False,0,LOW
Lahore,2024-06-27,0.9,38.32,34.22,0.37,6.9500000000000215,LOW,False,0,LOW
Lahore,2024-06-28,0.1,38.6,35.4,0.37,1.0100000000000213,LOW,False,0,LOW
Lahore,2024-06-29,18.81,36.74,48.05,0.39,19.82000000000002,LOW,False,0,LOW
Lahore,2024-06-30,0.08,36.71,49.72,0.4,19.90000000000002,LOW,False,0,LOW
Lahore,2024-07-01,7.01,37.45,47.51,0.4,26.91000000000002,LOW,False,0,LOW
Lahore,2024-07-02,29.21,36.0,58.87,0.44,56.12000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-03,1.68,37.55,48.25,0.45,57.79000000000003,MEDIUM,False,0,LOW
Lahore,2024-07-04,9.0,34.19,60.2,0.45,65.89000000000003,MEDIUM,False,0,LOW
Lahore,2024-07-05,2.24,35.65,52.87,0.45,68.03000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-06,24.02,33.24,63.43,0.47,73.24000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-07,9.43,31.46,67.3,0.49,82.59000000000003,MEDIUM,False,0,LOW
Lahore,2024-07-08,2.13,34.13,54.81,0.49,77.71000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-09,0.05,34.78,51.24,0.48,48.550000000000026,MEDIUM,False,0,LOW
Lahore,2024-07-10,6.29,35.28,51.57,0.48,53.16000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-11,3.41,35.86,51.5,0.48,47.57000000000003,MEDIUM,False,0,LOW
Lahore,2024-07-12,7.1,35.95,52.06,0.48,52.43000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-13,35.67,32.8,61.33,0.51,64.08000000000001,MEDIUM,False,0,LOW
Lahore,2024-07-14,0.0,34.5,50.92,0.52,54.65000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-15,0.0,35.94,41.83,0.51,52.52000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-16,0.04,35.71,45.95,0.5,52.51000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-17,0.05,36.22,50.9,0.49,46.270000000000024,MEDIUM,False,0,LOW
Lahore,2024-07-18,3.47,35.18,51.9,0.49,46.33000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-19,2.75,35.17,51.48,0.49,41.980000000000025,MEDIUM,False,0,LOW
Lahore,2024-07-20,0.28,36.67,49.15,0.48,6.590000000000021,MEDIUM,False,0,LOW
Lahore,2024-07-21,1.33,36.59,50.49,0.48,7.920000000000021,MEDIUM,False,0,LOW
Lahore,2024-07-22,8.65,36.18,53.34,0.48,16.57000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-23,6.9,35.72,55.62,0.49,23.43000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-24,20.07,34.28,65.9,0.51,43.45000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-25,8.61,35.39,59.44,0.52,48.59000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-26,24.46,33.72,68.19,0.55,70.30000000000003,MEDIUM,False,0,LOW
Lahore,2024-07-27,0.12,35.49,58.26,0.54,70.14000000000001,MEDIUM,False,0,LOW
Lahore,2024-07-28,8.72,32.75,68.27,0.54,77.53000000000003,MEDIUM,False,0,LOW
Lahore,2024-07-29,15.41,31.51,74.39,0.56,84.29000000000002,MEDIUM,False,0,LOW
Lahore,2024-07-30,4.98,33.39,69.26,0.56,82.37000000000003,MEDIUM,False,0,LOW
Lahore,2024-07-31,18.18,33.92,70.52,0.56,80.48000000000002,MEDIUM,False,0,LOW
Lahore,2024-08-01,41.61,31.81,79.73,0.63,113.48000000000002,HIGH,False,0,LOW
Lahore,2024-08-02,4.44,32.01,72.29,0.64,93.46000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-03,0.12,30.79,77.68,0.62,93.46000000000002,MEDIUM,False,0,LOW
Lahore,2024-08-04,3.46,30.94,74.99,0.61,88.20000000000002,MEDIUM,False,0,LOW
Lahore,2024-08-05,0.71,31.81,71.37,0.61,73.50000000000003,MEDIUM,False,0,LOW
Lahore,2024-08-06,1.21,31.89,72.64,0.6,69.73000000000002,MEDIUM,False,0,LOW
Lahore,2024-08-07,2.93,32.38,72.3,0.59,54.48000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-08,3.9,31.63,75.3,0.59,16.770000000000014,MEDIUM,False,0,LOW
Lahore,2024-08-09,80.5,31.04,78.02,0.62,92.83000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-10,53.07,30.25,83.52,0.7,145.78,HIGH,False,0,LOW
Lahore,2024-08-11,22.9,28.99,89.54,0.73,165.22,HIGH,False,0,LOW
Lahore,2024-08-12,10.8,29.5,82.2,0.74,175.31000000000003,HIGH,False,0,LOW
Lahore,2024-08-13,0.69,30.08,82.08,0.73,174.79000000000002,HIGH,False,0,LOW
Lahore,2024-08-14,3.33,30.4,81.66,0.72,175.19,HIGH,False,0,LOW
Lahore,2024-08-15,5.73,30.54,83.38,0.72,177.02,HIGH,False,0,LOW
Lahore,2024-08-16,3.72,29.9,84.13,0.72,100.24000000000001,HIGH,False,0,LOW
Lahore,2024-08-17,21.88,27.84,92.37,0.74,69.05000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-18,2.3,28.74,85.47,0.75,48.45000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-19,6.71,29.11,84.8,0.75,44.36000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-20,10.46,30.51,77.73,0.75,54.13000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-21,8.99,30.38,79.28,0.75,59.79000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-22,1.14,30.67,77.62,0.75,55.20000000000002,MEDIUM,False,0,LOW
Lahore,2024-08-23,0.97,30.83,76.6,0.74,52.45000000000001,MEDIUM,False,0,LOW
Lahore,2024-08-24,1.26,30.69,74.42,0.73,31.830000000000016,MEDIUM,False,0,LOW
Lahore,2024-08-25,0.15,30.49,77.38,0.72,29.680000000000014,MEDIUM,False,0,LOW
Lahore,2024-08-26,2.26,30.32,78.5,0.71,25.230000000000015,MEDIUM,False,0,LOW
Lahore,2024-08-27,10.58,28.96,82.9,0.71,25.350000000000016,MEDIUM,False,0,LOW
Lahore,2024-08-28,14.75,27.79,88.82,0.73,31.110000000000014,MEDIUM,False,0,LOW
Lahore,2024-08-29,17.28,28.07,86.38,0.74,47.250000000000014,MEDIUM,False,0,LOW
Lahore,2024-08-30,7.15,28.78,82.04,0.75,53.43000000000002,MEDIUM,False,0,LOW
Lahore,2024-08-31,0.03,28.78,80.42,0.74,52.20000000000002,MEDIUM,False,0,LOW
Lahore,2024-09-01,0.01,30.49,74.66,0.73,52.06000000000002,MEDIUM,False,0,LOW
